Machine_ID,Machine_type,Year,Month,Day,Failures,Downtime_min,Operating_min,MTBF_min,MTTR_min,Availability_pct
Machine_06,Packaging,2012,May,31,0,0.7,402.6,,,99.83
Machine_06,Packaging,2012,June,1,2,53.1,400.0,200.0,26.6,86.72
Machine_06,Packaging,2012,June,2,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,June,3,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,June,4,3,80.0,400.0,133.3,26.7,80.0
Machine_06,Packaging,2012,June,5,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,June,6,1,27.7,400.0,400.0,27.7,93.08
Machine_06,Packaging,2012,June,7,1,28.0,400.0,400.0,28.0,93.0
Machine_06,Packaging,2012,June,8,1,26.5,400.0,400.0,26.5,93.38
Machine_06,Packaging,2012,June,9,2,49.4,400.0,200.0,24.7,87.65
Machine_06,Packaging,2012,June,10,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,June,11,0,1.5,400.0,,,99.62
Machine_06,Packaging,2012,June,12,0,1.8,400.0,,,99.55
Machine_06,Packaging,2012,June,13,1,23.8,400.0,400.0,23.8,94.05
Machine_06,Packaging,2012,June,14,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,June,15,2,53.5,400.0,200.0,26.8,86.62
Machine_06,Packaging,2012,June,16,1,24.8,400.0,400.0,24.8,93.8
Machine_06,Packaging,2012,June,17,2,54.7,400.0,200.0,27.4,86.33
Machine_06,Packaging,2012,June,18,0,0.5,400.0,,,99.88
Machine_06,Packaging,2012,June,19,2,52.0,400.0,200.0,26.0,87.0
Machine_06,Packaging,2012,June,20,3,76.6,400.0,133.3,25.5,80.85
Machine_06,Packaging,2012,June,21,4,103.3,400.0,100.0,25.8,74.17
Machine_06,Packaging,2012,June,22,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,June,23,2,52.3,400.0,200.0,26.1,86.92
Machine_06,Packaging,2012,June,24,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,June,25,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,June,26,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,June,27,4,104.4,400.0,100.0,26.1,73.9
Machine_06,Packaging,2012,June,28,2,53.7,400.0,200.0,26.9,86.58
Machine_06,Packaging,2012,June,29,2,50.4,400.0,200.0,25.2,87.4
Machine_06,Packaging,2012,June,30,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,July,1,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,July,2,2,44.3,402.6,201.3,22.1,89.0
Machine_06,Packaging,2012,July,3,2,44.7,402.6,201.3,22.4,88.9
Machine_06,Packaging,2012,July,4,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,July,5,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,July,6,5,111.4,402.6,80.5,22.3,72.33
Machine_06,Packaging,2012,July,7,1,21.5,402.6,402.6,21.5,94.66
Machine_06,Packaging,2012,July,8,1,21.3,402.6,402.6,21.3,94.71
Machine_06,Packaging,2012,July,9,1,22.5,402.6,402.6,22.5,94.41
Machine_06,Packaging,2012,July,10,0,1.0,402.6,,,99.75
Machine_06,Packaging,2012,July,11,3,65.0,402.6,134.2,21.7,83.85
Machine_06,Packaging,2012,July,12,2,42.3,402.6,201.3,21.1,89.49
Machine_06,Packaging,2012,July,13,1,23.0,402.6,402.6,23.0,94.29
Machine_06,Packaging,2012,July,14,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,July,15,0,0.4,402.6,,,99.9
Machine_06,Packaging,2012,July,16,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,July,17,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,July,18,2,45.0,402.6,201.3,22.5,88.82
Machine_06,Packaging,2012,July,19,1,23.9,402.6,402.6,23.9,94.06
Machine_06,Packaging,2012,July,20,2,44.3,402.6,201.3,22.1,89.0
Machine_06,Packaging,2012,July,21,2,44.4,402.6,201.3,22.2,88.97
Machine_06,Packaging,2012,July,22,1,22.0,402.6,402.6,22.0,94.54
Machine_06,Packaging,2012,July,23,1,23.4,402.6,402.6,23.4,94.19
Machine_06,Packaging,2012,July,24,1,22.9,402.6,402.6,22.9,94.31
Machine_06,Packaging,2012,July,25,1,21.9,402.6,402.6,21.9,94.56
Machine_06,Packaging,2012,July,26,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,July,27,0,0.4,402.6,,,99.9
Machine_06,Packaging,2012,July,28,1,22.7,402.6,402.6,22.7,94.36
Machine_06,Packaging,2012,July,29,1,22.7,402.6,402.6,22.7,94.36
Machine_06,Packaging,2012,July,30,1,23.1,402.6,402.6,23.1,94.26
Machine_06,Packaging,2012,July,31,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,August,1,1,22.7,402.6,402.6,22.7,94.36
Machine_06,Packaging,2012,August,2,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,August,3,2,41.7,402.6,201.3,20.9,89.64
Machine_06,Packaging,2012,August,4,0,2.1,402.6,,,99.48
Machine_06,Packaging,2012,August,5,2,41.9,402.6,201.3,20.9,89.59
Machine_06,Packaging,2012,August,6,1,22.0,402.6,402.6,22.0,94.54
Machine_06,Packaging,2012,August,7,1,21.1,402.6,402.6,21.1,94.76
Machine_06,Packaging,2012,August,8,0,0.6,402.6,,,99.85
Machine_06,Packaging,2012,August,9,1,22.2,402.6,402.6,22.2,94.49
Machine_06,Packaging,2012,August,10,2,44.2,402.6,201.3,22.1,89.02
Machine_06,Packaging,2012,August,11,1,22.1,402.6,402.6,22.1,94.51
Machine_06,Packaging,2012,August,12,2,45.4,402.6,201.3,22.7,88.72
Machine_06,Packaging,2012,August,13,1,19.6,402.6,402.6,19.6,95.13
Machine_06,Packaging,2012,August,14,1,21.5,402.6,402.6,21.5,94.66
Machine_06,Packaging,2012,August,15,2,42.0,402.6,201.3,21.0,89.57
Machine_06,Packaging,2012,August,16,0,1.7,402.6,,,99.58
Machine_06,Packaging,2012,August,17,1,21.4,402.6,402.6,21.4,94.68
Machine_06,Packaging,2012,August,18,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,August,19,0,1.9,402.6,,,99.53
Machine_06,Packaging,2012,August,20,1,21.6,402.6,402.6,21.6,94.63
Machine_06,Packaging,2012,August,21,0,0.7,402.6,,,99.83
Machine_06,Packaging,2012,August,22,2,42.2,402.6,201.3,21.1,89.52
Machine_06,Packaging,2012,August,23,0,0.5,402.6,,,99.88
Machine_06,Packaging,2012,August,24,4,85.3,402.6,100.7,21.3,78.81
Machine_06,Packaging,2012,August,25,2,44.1,402.6,201.3,22.1,89.05
Machine_06,Packaging,2012,August,26,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,August,27,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,August,28,2,42.0,402.6,201.3,21.0,89.57
Machine_06,Packaging,2012,August,29,0,0.2,402.6,,,99.95
Machine_06,Packaging,2012,August,30,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,August,31,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,September,1,0,0.8,400.0,,,99.8
Machine_06,Packaging,2012,September,2,2,52.8,400.0,200.0,26.4,86.8
Machine_06,Packaging,2012,September,3,1,26.9,400.0,400.0,26.9,93.28
Machine_06,Packaging,2012,September,4,1,26.4,400.0,400.0,26.4,93.4
Machine_06,Packaging,2012,September,5,2,50.3,400.0,200.0,25.1,87.42
Machine_06,Packaging,2012,September,6,4,101.2,400.0,100.0,25.3,74.7
Machine_06,Packaging,2012,September,7,0,3.5,400.0,,,99.12
Machine_06,Packaging,2012,September,8,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,September,9,0,2.4,400.0,,,99.4
Machine_06,Packaging,2012,September,10,2,50.9,400.0,200.0,25.4,87.28
Machine_06,Packaging,2012,September,11,1,25.9,400.0,400.0,25.9,93.53
Machine_06,Packaging,2012,September,12,0,1.8,400.0,,,99.55
Machine_06,Packaging,2012,September,13,1,24.4,400.0,400.0,24.4,93.9
Machine_06,Packaging,2012,September,14,1,25.3,400.0,400.0,25.3,93.67
Machine_06,Packaging,2012,September,15,1,25.7,400.0,400.0,25.7,93.58
Machine_06,Packaging,2012,September,16,2,54.7,400.0,200.0,27.4,86.33
Machine_06,Packaging,2012,September,17,3,77.6,400.0,133.3,25.9,80.6
Machine_06,Packaging,2012,September,18,1,26.4,400.0,400.0,26.4,93.4
Machine_06,Packaging,2012,September,19,1,27.3,400.0,400.0,27.3,93.17
Machine_06,Packaging,2012,September,20,1,25.8,400.0,400.0,25.8,93.55
Machine_06,Packaging,2012,September,21,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,September,22,1,27.1,400.0,400.0,27.1,93.22
Machine_06,Packaging,2012,September,23,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,September,24,0,1.1,400.0,,,99.72
Machine_06,Packaging,2012,September,25,0,0.9,400.0,,,99.78
Machine_06,Packaging,2012,September,26,3,77.7,400.0,133.3,25.9,80.58
Machine_06,Packaging,2012,September,27,3,79.8,400.0,133.3,26.6,80.05
Machine_06,Packaging,2012,September,28,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,September,29,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,September,30,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,October,1,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,October,2,2,61.8,402.6,201.3,30.9,84.65
Machine_06,Packaging,2012,October,3,2,61.0,402.6,201.3,30.5,84.85
Machine_06,Packaging,2012,October,4,2,61.0,402.6,201.3,30.5,84.85
Machine_06,Packaging,2012,October,5,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,October,6,1,30.6,402.6,402.6,30.6,92.4
Machine_06,Packaging,2012,October,7,2,60.4,402.6,201.3,30.2,85.0
Machine_06,Packaging,2012,October,8,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,October,9,4,120.1,402.6,100.7,30.0,70.17
Machine_06,Packaging,2012,October,10,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,October,11,1,32.4,402.6,402.6,32.4,91.95
Machine_06,Packaging,2012,October,12,1,31.6,402.6,402.6,31.6,92.15
Machine_06,Packaging,2012,October,13,0,1.4,402.6,,,99.65
Machine_06,Packaging,2012,October,14,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,October,15,1,32.3,402.6,402.6,32.3,91.98
Machine_06,Packaging,2012,October,16,2,59.3,402.6,201.3,29.6,85.27
Machine_06,Packaging,2012,October,17,2,59.0,402.6,201.3,29.5,85.35
Machine_06,Packaging,2012,October,18,3,90.5,402.6,134.2,30.2,77.52
Machine_06,Packaging,2012,October,19,1,30.2,402.6,402.6,30.2,92.5
Machine_06,Packaging,2012,October,20,0,1.9,402.6,,,99.53
Machine_06,Packaging,2012,October,21,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,October,22,0,1.6,402.6,,,99.6
Machine_06,Packaging,2012,October,23,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,October,24,0,0.7,402.6,,,99.83
Machine_06,Packaging,2012,October,25,1,28.2,402.6,402.6,28.2,93.0
Machine_06,Packaging,2012,October,26,4,121.4,402.6,100.7,30.4,69.85
Machine_06,Packaging,2012,October,27,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,October,28,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,October,29,1,32.0,402.6,402.6,32.0,92.05
Machine_06,Packaging,2012,October,30,0,0.2,402.6,,,99.95
Machine_06,Packaging,2012,October,31,0,0.6,402.6,,,99.85
Machine_06,Packaging,2012,November,1,0,0.5,400.0,,,99.88
Machine_06,Packaging,2012,November,2,1,48.3,400.0,400.0,48.3,87.92
Machine_06,Packaging,2012,November,3,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,November,4,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,November,5,1,47.2,400.0,400.0,47.2,88.2
Machine_06,Packaging,2012,November,6,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,November,7,0,0.5,400.0,,,99.88
Machine_06,Packaging,2012,November,8,0,0.4,400.0,,,99.9
Machine_06,Packaging,2012,November,9,0,1.1,400.0,,,99.72
Machine_06,Packaging,2012,November,10,1,44.9,400.0,400.0,44.9,88.78
Machine_06,Packaging,2012,November,11,1,46.0,400.0,400.0,46.0,88.5
Machine_06,Packaging,2012,November,12,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,November,13,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,November,14,2,93.5,400.0,200.0,46.8,76.62
Machine_06,Packaging,2012,November,15,1,45.9,400.0,400.0,45.9,88.53
Machine_06,Packaging,2012,November,16,1,45.2,400.0,400.0,45.2,88.7
Machine_06,Packaging,2012,November,17,1,48.7,400.0,400.0,48.7,87.83
Machine_06,Packaging,2012,November,18,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,November,19,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,November,20,2,93.1,400.0,200.0,46.5,76.72
Machine_06,Packaging,2012,November,21,1,46.8,400.0,400.0,46.8,88.3
Machine_06,Packaging,2012,November,22,1,45.9,400.0,400.0,45.9,88.53
Machine_06,Packaging,2012,November,23,0,0.1,400.0,,,99.97
Machine_06,Packaging,2012,November,24,0,1.1,400.0,,,99.72
Machine_06,Packaging,2012,November,25,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,November,26,0,0.0,400.0,,,100.0
Machine_06,Packaging,2012,November,27,0,1.7,400.0,,,99.58
Machine_06,Packaging,2012,November,28,2,92.8,400.0,200.0,46.4,76.8
Machine_06,Packaging,2012,November,29,0,0.3,400.0,,,99.92
Machine_06,Packaging,2012,November,30,3,142.9,400.0,133.3,47.6,64.28
Machine_06,Packaging,2012,December,1,1,16.6,402.6,402.6,16.6,95.88
Machine_06,Packaging,2012,December,2,1,18.1,402.6,402.6,18.1,95.5
Machine_06,Packaging,2012,December,3,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,December,4,2,35.0,402.6,201.3,17.5,91.31
Machine_06,Packaging,2012,December,5,2,34.2,402.6,201.3,17.1,91.51
Machine_06,Packaging,2012,December,6,0,0.5,402.6,,,99.88
Machine_06,Packaging,2012,December,7,3,54.0,402.6,134.2,18.0,86.59
Machine_06,Packaging,2012,December,8,2,31.7,402.6,201.3,15.8,92.13
Machine_06,Packaging,2012,December,9,4,69.0,402.6,100.7,17.2,82.86
Machine_06,Packaging,2012,December,10,1,18.4,402.6,402.6,18.4,95.43
Machine_06,Packaging,2012,December,11,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,December,12,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,December,13,3,52.5,402.6,134.2,17.5,86.96
Machine_06,Packaging,2012,December,14,3,51.9,402.6,134.2,17.3,87.11
Machine_06,Packaging,2012,December,15,1,19.0,402.6,402.6,19.0,95.28
Machine_06,Packaging,2012,December,16,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,December,17,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,December,18,3,51.7,402.6,134.2,17.2,87.16
Machine_06,Packaging,2012,December,19,1,19.0,402.6,402.6,19.0,95.28
Machine_06,Packaging,2012,December,20,0,3.0,402.6,,,99.25
Machine_06,Packaging,2012,December,21,3,53.3,402.6,134.2,17.8,86.76
Machine_06,Packaging,2012,December,22,2,34.0,402.6,201.3,17.0,91.55
Machine_06,Packaging,2012,December,23,1,16.8,402.6,402.6,16.8,95.83
Machine_06,Packaging,2012,December,24,0,0.9,402.6,,,99.78
Machine_06,Packaging,2012,December,25,2,35.2,402.6,201.3,17.6,91.26
Machine_06,Packaging,2012,December,26,0,0.8,402.6,,,99.8
Machine_06,Packaging,2012,December,27,0,0.0,402.6,,,100.0
Machine_06,Packaging,2012,December,28,1,19.0,402.6,402.6,19.0,95.28
Machine_06,Packaging,2012,December,29,2,35.8,402.6,201.3,17.9,91.11
Machine_06,Packaging,2012,December,30,1,17.1,402.6,402.6,17.1,95.75
Machine_06,Packaging,2012,December,31,2,37.0,402.6,201.3,18.5,90.81
Machine_06,Packaging,2013,January,1,1,28.8,402.6,402.6,28.8,92.85
Machine_06,Packaging,2013,January,2,0,0.2,402.6,,,99.95
Machine_06,Packaging,2013,January,3,1,33.7,402.6,402.6,33.7,91.63
Machine_06,Packaging,2013,January,4,2,60.9,402.6,201.3,30.4,84.87
Machine_06,Packaging,2013,January,5,1,30.1,402.6,402.6,30.1,92.52
Machine_06,Packaging,2013,January,6,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,January,7,4,122.5,402.6,100.7,30.6,69.57
Machine_06,Packaging,2013,January,8,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,January,9,1,30.6,402.6,402.6,30.6,92.4
Machine_06,Packaging,2013,January,10,1,29.2,402.6,402.6,29.2,92.75
Machine_06,Packaging,2013,January,11,0,2.0,402.6,,,99.5
Machine_06,Packaging,2013,January,12,0,2.2,402.6,,,99.45
Machine_06,Packaging,2013,January,13,0,1.0,402.6,,,99.75
Machine_06,Packaging,2013,January,14,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,January,15,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,January,16,1,31.7,402.6,402.6,31.7,92.13
Machine_06,Packaging,2013,January,17,1,29.0,402.6,402.6,29.0,92.8
Machine_06,Packaging,2013,January,18,1,28.9,402.6,402.6,28.9,92.82
Machine_06,Packaging,2013,January,19,1,29.8,402.6,402.6,29.8,92.6
Machine_06,Packaging,2013,January,20,1,30.8,402.6,402.6,30.8,92.35
Machine_06,Packaging,2013,January,21,1,30.6,402.6,402.6,30.6,92.4
Machine_06,Packaging,2013,January,22,1,29.6,402.6,402.6,29.6,92.65
Machine_06,Packaging,2013,January,23,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,January,24,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,January,25,1,30.5,402.6,402.6,30.5,92.42
Machine_06,Packaging,2013,January,26,1,26.8,402.6,402.6,26.8,93.34
Machine_06,Packaging,2013,January,27,3,88.4,402.6,134.2,29.5,78.04
Machine_06,Packaging,2013,January,28,2,61.7,402.6,201.3,30.9,84.67
Machine_06,Packaging,2013,January,29,4,117.4,402.6,100.7,29.4,70.84
Machine_06,Packaging,2013,January,30,2,58.9,402.6,201.3,29.4,85.37
Machine_06,Packaging,2013,January,31,0,0.3,402.6,,,99.93
Machine_06,Packaging,2013,February,1,1,34.0,411.4,411.4,34.0,91.74
Machine_06,Packaging,2013,February,2,2,66.3,411.4,205.7,33.1,83.88
Machine_06,Packaging,2013,February,3,1,30.9,411.4,411.4,30.9,92.49
Machine_06,Packaging,2013,February,4,1,34.6,411.4,411.4,34.6,91.59
Machine_06,Packaging,2013,February,5,0,0.2,411.4,,,99.95
Machine_06,Packaging,2013,February,6,0,0.0,411.4,,,100.0
Machine_06,Packaging,2013,February,7,2,67.1,411.4,205.7,33.5,83.69
Machine_06,Packaging,2013,February,8,0,0.0,411.4,,,100.0
Machine_06,Packaging,2013,February,9,1,36.4,411.4,411.4,36.4,91.15
Machine_06,Packaging,2013,February,10,4,138.8,411.4,102.8,34.7,66.26
Machine_06,Packaging,2013,February,11,3,99.3,411.4,137.1,33.1,75.86
Machine_06,Packaging,2013,February,12,0,0.1,411.4,,,99.98
Machine_06,Packaging,2013,February,13,1,34.5,411.4,411.4,34.5,91.61
Machine_06,Packaging,2013,February,14,1,32.2,411.4,411.4,32.2,92.17
Machine_06,Packaging,2013,February,15,1,32.9,411.4,411.4,32.9,92.0
Machine_06,Packaging,2013,February,16,0,0.0,411.4,,,100.0
Machine_06,Packaging,2013,February,17,1,35.4,411.4,411.4,35.4,91.4
Machine_06,Packaging,2013,February,18,0,1.6,411.4,,,99.61
Machine_06,Packaging,2013,February,19,1,35.2,411.4,411.4,35.2,91.44
Machine_06,Packaging,2013,February,20,1,33.7,411.4,411.4,33.7,91.81
Machine_06,Packaging,2013,February,21,0,0.0,411.4,,,100.0
Machine_06,Packaging,2013,February,22,2,63.7,411.4,205.7,31.9,84.52
Machine_06,Packaging,2013,February,23,0,0.4,411.4,,,99.9
Machine_06,Packaging,2013,February,24,0,2.5,411.4,,,99.39
Machine_06,Packaging,2013,February,25,0,0.0,411.4,,,100.0
Machine_06,Packaging,2013,February,26,1,34.0,411.4,411.4,34.0,91.74
Machine_06,Packaging,2013,February,27,1,30.1,411.4,411.4,30.1,92.68
Machine_06,Packaging,2013,February,28,0,0.5,411.4,,,99.88
Machine_06,Packaging,2013,March,1,1,28.2,402.6,402.6,28.2,93.0
Machine_06,Packaging,2013,March,2,0,0.4,402.6,,,99.9
Machine_06,Packaging,2013,March,3,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,March,4,0,0.3,402.6,,,99.93
Machine_06,Packaging,2013,March,5,1,26.1,402.6,402.6,26.1,93.52
Machine_06,Packaging,2013,March,6,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,March,7,2,55.5,402.6,201.3,27.8,86.21
Machine_06,Packaging,2013,March,8,2,54.2,402.6,201.3,27.1,86.54
Machine_06,Packaging,2013,March,9,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,March,10,1,26.1,402.6,402.6,26.1,93.52
Machine_06,Packaging,2013,March,11,2,55.9,402.6,201.3,27.9,86.12
Machine_06,Packaging,2013,March,12,0,1.7,402.6,,,99.58
Machine_06,Packaging,2013,March,13,0,0.8,402.6,,,99.8
Machine_06,Packaging,2013,March,14,1,26.7,402.6,402.6,26.7,93.37
Machine_06,Packaging,2013,March,15,2,54.7,402.6,201.3,27.4,86.41
Machine_06,Packaging,2013,March,16,1,25.7,402.6,402.6,25.7,93.62
Machine_06,Packaging,2013,March,17,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,March,18,1,26.6,402.6,402.6,26.6,93.39
Machine_06,Packaging,2013,March,19,2,53.6,402.6,201.3,26.8,86.69
Machine_06,Packaging,2013,March,20,1,27.6,402.6,402.6,27.6,93.14
Machine_06,Packaging,2013,March,21,0,2.3,402.6,,,99.43
Machine_06,Packaging,2013,March,22,1,28.9,402.6,402.6,28.9,92.82
Machine_06,Packaging,2013,March,23,1,27.9,402.6,402.6,27.9,93.07
Machine_06,Packaging,2013,March,24,1,26.6,402.6,402.6,26.6,93.39
Machine_06,Packaging,2013,March,25,0,0.2,402.6,,,99.95
Machine_06,Packaging,2013,March,26,3,84.0,402.6,134.2,28.0,79.14
Machine_06,Packaging,2013,March,27,1,26.0,402.6,402.6,26.0,93.54
Machine_06,Packaging,2013,March,28,2,53.5,402.6,201.3,26.8,86.71
Machine_06,Packaging,2013,March,29,1,25.6,402.6,402.6,25.6,93.64
Machine_06,Packaging,2013,March,30,3,83.7,402.6,134.2,27.9,79.21
Machine_06,Packaging,2013,March,31,0,2.1,402.6,,,99.48
Machine_06,Packaging,2013,April,1,0,1.4,400.0,,,99.65
Machine_06,Packaging,2013,April,2,2,48.2,400.0,200.0,24.1,87.95
Machine_06,Packaging,2013,April,3,0,0.0,400.0,,,100.0
Machine_06,Packaging,2013,April,4,1,22.4,400.0,400.0,22.4,94.4
Machine_06,Packaging,2013,April,5,2,44.7,400.0,200.0,22.4,88.83
Machine_06,Packaging,2013,April,6,1,24.2,400.0,400.0,24.2,93.95
Machine_06,Packaging,2013,April,7,2,44.3,400.0,200.0,22.1,88.92
Machine_06,Packaging,2013,April,8,0,1.4,400.0,,,99.65
Machine_06,Packaging,2013,April,9,1,25.1,400.0,400.0,25.1,93.72
Machine_06,Packaging,2013,April,10,0,0.0,400.0,,,100.0
Machine_06,Packaging,2013,April,11,0,2.0,400.0,,,99.5
Machine_06,Packaging,2013,April,12,3,70.3,400.0,133.3,23.4,82.42
Machine_06,Packaging,2013,April,13,3,68.3,400.0,133.3,22.8,82.92
Machine_06,Packaging,2013,April,14,1,21.0,400.0,400.0,21.0,94.75
Machine_06,Packaging,2013,April,15,1,23.1,400.0,400.0,23.1,94.22
Machine_06,Packaging,2013,April,16,3,70.7,400.0,133.3,23.6,82.33
Machine_06,Packaging,2013,April,17,2,48.0,400.0,200.0,24.0,88.0
Machine_06,Packaging,2013,April,18,1,22.7,400.0,400.0,22.7,94.33
Machine_06,Packaging,2013,April,19,0,0.1,400.0,,,99.97
Machine_06,Packaging,2013,April,20,3,68.9,400.0,133.3,23.0,82.78
Machine_06,Packaging,2013,April,21,0,0.0,400.0,,,100.0
Machine_06,Packaging,2013,April,22,0,0.0,400.0,,,100.0
Machine_06,Packaging,2013,April,23,2,46.3,400.0,200.0,23.1,88.42
Machine_06,Packaging,2013,April,24,0,0.0,400.0,,,100.0
Machine_06,Packaging,2013,April,25,1,21.0,400.0,400.0,21.0,94.75
Machine_06,Packaging,2013,April,26,0,0.0,400.0,,,100.0
Machine_06,Packaging,2013,April,27,1,26.1,400.0,400.0,26.1,93.47
Machine_06,Packaging,2013,April,28,0,1.0,400.0,,,99.75
Machine_06,Packaging,2013,April,29,0,0.2,400.0,,,99.95
Machine_06,Packaging,2013,April,30,2,45.6,400.0,200.0,22.8,88.6
Machine_06,Packaging,2013,May,1,1,44.4,402.6,402.6,44.4,88.97
Machine_06,Packaging,2013,May,2,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,3,1,48.0,402.6,402.6,48.0,88.08
Machine_06,Packaging,2013,May,4,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,5,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,6,2,90.3,402.6,201.3,45.1,77.57
Machine_06,Packaging,2013,May,7,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,8,1,46.7,402.6,402.6,46.7,88.4
Machine_06,Packaging,2013,May,9,2,88.4,402.6,201.3,44.2,78.04
Machine_06,Packaging,2013,May,10,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,11,0,0.6,402.6,,,99.85
Machine_06,Packaging,2013,May,12,1,43.6,402.6,402.6,43.6,89.17
Machine_06,Packaging,2013,May,13,0,1.1,402.6,,,99.73
Machine_06,Packaging,2013,May,14,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,15,1,47.2,402.6,402.6,47.2,88.28
Machine_06,Packaging,2013,May,16,1,47.9,402.6,402.6,47.9,88.1
Machine_06,Packaging,2013,May,17,2,93.4,402.6,201.3,46.7,76.8
Machine_06,Packaging,2013,May,18,2,89.3,402.6,201.3,44.6,77.82
Machine_06,Packaging,2013,May,19,0,2.1,402.6,,,99.48
Machine_06,Packaging,2013,May,20,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,21,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,22,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,23,0,0.5,402.6,,,99.88
Machine_06,Packaging,2013,May,24,0,0.3,402.6,,,99.93
Machine_06,Packaging,2013,May,25,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,26,0,3.4,402.6,,,99.16
Machine_06,Packaging,2013,May,27,0,0.0,402.6,,,100.0
Machine_06,Packaging,2013,May,28,4,180.4,402.6,100.7,45.1,55.19
Machine_06,Packaging,2013,May,29,0,1.0,402.6,,,99.75
Machine_06,Packaging,2013,May,30,0,2.1,402.6,,,99.48
Machine_06,Packaging,2013,May,31,2,89.0,402.6,201.3,44.5,77.89
Machine_06,Packaging,2013,June,1,0,0.0,400.0,,,100.0
Machine_06,Packaging,2013,June,2,3,88.2,400.0,133.3,29.4,77.95
Machine_06,Packaging,2013,June,3,1,29.2,400.0,400.0,29.2,92.7
Machine_06,Packaging,2013,June,4,0,0.7,400.0,,,99.83
Machine_06,Packaging,2013,June,5,3,86.9,400.0,133.3,29.0,78.28
Machine_06,Packaging,2013,June,6,0,0.0,400.0,,,100.0
